J0248+4230_pa_500_200_4096_4_1_8_29nov2021.raw.gptool_PSR_0248+4230.pfd                    59547.522321331664
J0248+4230_pa_500_200_4096_4_1_8_29nov2021.raw_PSR_0248+4230.pfd                    59547.522321331664
J0248+4230_pa_500_200_4096_4_1_8_29oct2020.raw.gptool_PSR_0248+4230.pfd                    59151.666273320974
J0248+4230_pa_500_200_4096_4_1_8_29oct2020.raw_PSR_0248+4230.pfd                    59151.666273320974
J0248+4230_pa_500_200_4096_4_1_8_30oct2022.raw.new_freq.gptool_PSR_0248+4230.pfd                    59882.588921591458
J0248+4230_pa_500_200_4096_4_1_8_31may2021.raw.128_PSR_0248+4230.pfd                    59365.032958524353
J0248+4230_pa_500_200_4096_4_1_8_31may2021.raw.64_PSR_0248+4230.pfd                    59365.032958524353
J0248+4230_pa_500_200_4096_4_1_8_31oct2021.raw.new_freq.gptool_PSR_0248+4230.pfd                    59518.597450040135
J0248+4230_500_200_512_2.02Aug2022.raw0.new_freq.gptool_PSR_0248+4230.pfd                    59792.877339699706
J0248+4230_500_200_512_2.03dec2022.raw0.new_freq.gptool_PSR_0248+4230.pfd
J0248+4230_500_200_512_2.05sep2023.raw0_PSR_0248+4230.pfd                    60191.724787981751
J0248+4230_500_200_512_2.06Jun2023.raw0_PSR_0248+4230.pfd                    60100.991091105716
J0248+4230_500_200_512_2.07Nov2024.raw0.new_freq.gptool_PSR_0248+4230.pfd                    60621.598597177035
J0248+4230_500_200_512_2.11may2k21.raw0.new_freq.128_PSR_0248+4230.pfd                    59345.092532203853
J0248+4230_500_200_512_2.11sep2k21.raw0.new_freq.gptool_PSR_0248+4230.pfd                    59468.737995400887
J0248+4230_500_200_512_2.12Sep2022.raw0.new_freq.gptool_PSR_0248+4230.pfd                    59834.764939035733
J0248+4230_500_200_512_2.13mar2k21.raw0.new_freq.128_PSR_0248+4230.pfd                    59286.288147579646
J0248+4230_500_200_512_2.13mar2k21.raw0.new_freq.gptool_PSR_0248+4230.pfd                    59286.288147579646
J0248+4230_500_200_512_2.13mar2k21.raw0.new_freq_PSR_0248+4230.pfd                    59286.288147579646
J0248+4230_500_200_512_2.15Feb2024.raw0.new_freq.gptool_PSR_0248+4230.pfd                    60721.307118557008
J0248+4230_500_200_512_2.15nov2k20.raw0.new_dm_PSR_0248+4230.pfd                    59168.584851108448
J0248+4230_500_200_512_2.15nov2k20.raw0.new_freq.gptool_PSR_0248+4230.pfd                    59168.584851108448
J0248+4230_500_200_512_2.15nov2k20.raw0.new_freq_PSR_0248+4230.pfd                    59168.584851108448
J0248+4230_500_200_512_2.15nov2k20.raw0_PSR_0248+4230.pfd                    59168.584851108448
J0248+4230_500_200_512_2.18Apr2025.raw0.new_freq.gptool_PSR_0248+4230.pfd                    60783.141838227559
J0248+4230_500_200_512_2.1feb2k21.raw0.new_freq.128_PSR_0248+4230.pfd                    59246.396045911053
J0248+4230_500_200_512_2.1feb2k21.raw0.new_freq_PSR_0248+4230.pfd                    59246.396045911053
J0248+4230_500_200_512_2.23July2023.raw0_PSR_0248+4230.pfd                    60147.868616170490
J0248+4230_500_200_512_2.23Jun2025.raw0.new_freq.gptool_PSR_0248+4230.pfd                    60848.979546200120
J0248+4230_500_200_512_2.23Mar2024.raw0.new_freq.gptool_PSR_0248+4230.pfd                    60757.219843145213
J0248+4230_500_200_512_2.24apr2k22.raw0.new_freq.gptool_PSR_0248+4230.pfd                    59693.119571065632
